,contribution,liveStatus,nickname,rank,uid,roomId,type,create_time
3256,2281,9.0,摇滚小子周维尔,8,209131419,1715469.0,hour,2020-02-15 11:58:00
3257,2150,9.0,KikiWoo_九星,9,140675579,1392295.0,hour,2020-02-15 11:58:00
3258,2047,9.0,田心菜,10,188380546,1559304.0,hour,2020-02-15 11:58:01
3259,1789,5.0,月曦_瑾Show,11,196002267,1629932.0,hour,2020-02-15 11:58:01
3260,1692,9.0,TK_曹斯文,12,92175772,818455.0,hour,2020-02-15 11:58:01
3261,1689,9.0,沫儿_Lucky,13,196454421,1579323.0,hour,2020-02-15 11:58:01
3262,1613,9.0,图大人_SoMo,14,72576429,994657.0,hour,2020-02-15 11:58:01
3263,1488,9.0,翼小川_gg,15,126724730,788803.0,hour,2020-02-15 11:58:01
3264,1430,9.0,Eleven_九星,16,118673295,1142866.0,hour,2020-02-15 11:58:01
3265,1312,9.0,君木兰_三月三,17,63951755,143221.0,hour,2020-02-15 11:58:01
3266,1274,9.0,西瓜瓜o,18,98766108,245106.0,hour,2020-02-15 11:58:01
3267,1238,9.0,顺子_九星,19,135681086,878428.0,hour,2020-02-15 11:58:02
3268,1180,9.0,允乐_LS,20,178022854,1450564.0,hour,2020-02-15 11:58:02
3269,1168,5.0,大绵羊_SoMo,21,65284237,1216241.0,hour,2020-02-15 11:58:02
3270,1007,9.0,凉一同学_Mensa,22,7777748,152.0,hour,2020-02-15 11:58:02
3271,989,9.0,小颜落_九星,23,88109258,26134.0,hour,2020-02-15 11:58:02
3272,943,9.0,奥玥__三月三,24,123985511,1029997.0,hour,2020-02-15 11:58:02
3273,903,9.0,星雨_SoMo,25,12003597,46797.0,hour,2020-02-15 11:58:02
3274,896,9.0,苏小喵_三月三,26,115586916,1583450.0,hour,2020-02-15 11:58:02
3275,885,9.0,NJ慕凡,27,119354894,681736.0,hour,2020-02-15 11:58:02
3276,858,9.0,歌欲宝宝__,28,125075910,768452.0,hour,2020-02-15 11:58:03
3277,855,9.0,翀翀可可爱爱没有脑袋,29,80154471,1583534.0,hour,2020-02-15 11:58:03
3278,794,1.0,弥音_苦瓜,30,164388993,1093741.0,hour,2020-02-15 11:58:03
3279,729,9.0,夏l奥利奥_ssR,31,106109304,1486730.0,hour,2020-02-15 11:58:03
3280,681,9.0,可爱_三月三,32,173199821,1401523.0,hour,2020-02-15 11:58:03
3281,642,9.0,智清电台,33,169630963,1150570.0,hour,2020-02-15 11:58:03
3282,637,9.0,YS_東晓,34,183974175,1551428.0,hour,2020-02-15 11:58:03
3283,597,9.0,星棩_WIN,35,128981290,813968.0,hour,2020-02-15 11:58:03
3284,595,9.0,想吹空调的威尔,36,210720590,1732797.0,hour,2020-02-15 11:58:03
3285,594,9.0,弥音_岐先森,37,49347781,1207648.0,hour,2020-02-15 11:58:03
3286,585,9.0,安哲_,38,61555170,863809.0,hour,2020-02-15 11:58:04
3287,570,1.0,文泉vip_唬头Bng,39,132929641,1713280.0,hour,2020-02-15 11:58:04
3288,565,9.0,夏日幽幽_亿星,40,64277561,969244.0,hour,2020-02-15 11:58:04
3289,560,1.0,辛苑Esther,41,183595050,1687380.0,hour,2020-02-15 11:58:04
3290,507,9.0,啾啾_SK,42,106910783,644237.0,hour,2020-02-15 11:58:04
3291,502,9.0,山竹R,43,144380523,945597.0,hour,2020-02-15 11:58:04
3292,468,5.0,鱿鱼酱_三月三,44,198873698,1621640.0,hour,2020-02-15 11:58:04
3293,455,1.0,路飞_SoMo,45,182232608,1407627.0,hour,2020-02-15 11:58:04
3294,445,9.0,连笙_暖情歌者,46,182450174,1412657.0,hour,2020-02-15 11:58:04
3295,444,1.0,云天河,47,8163465,148.0,hour,2020-02-15 11:58:05
3296,438,9.0,JX_小太阳,48,9792011,1125325.0,hour,2020-02-15 11:58:05
3297,437,9.0,婳音_瑾Show,49,62301493,1417005.0,hour,2020-02-15 11:58:05
3298,432,9.0,JX_米可,50,125825961,850745.0,hour,2020-02-15 11:58:05
3299,18811,9.0,蒲蒲_三月三,1,146614708,966089.0,hour,2020-02-15 12:58:00
3300,11702,9.0,JX_米可,2,125825961,850745.0,hour,2020-02-15 12:58:00
3301,11676,1.0,Mr_七彩,3,95754885,28318.0,hour,2020-02-15 12:58:00
3302,7920,9.0,貂蝉宝宝_九星,4,88391613,22071.0,hour,2020-02-15 12:58:00
3303,7059,9.0,予晨_九星,5,99723962,277470.0,hour,2020-02-15 12:58:00
3304,6701,9.0,尛槑_,6,121833652,866685.0,hour,2020-02-15 12:58:00
3305,6666,9.0,西索_九星,7,8188289,17929.0,hour,2020-02-15 12:58:00
3306,5987,9.0,JL爍_JLsound,8,141746453,925747.0,hour,2020-02-15 12:58:00
3307,4338,9.0,声乐刘派,9,62709527,2868.0,hour,2020-02-15 12:58:01
3308,3728,9.0,弥音_道悠然,10,130332817,1222908.0,hour,2020-02-15 12:58:01
3309,3439,1.0,眠眠_九星,11,182252568,1497351.0,hour,2020-02-15 12:58:01
3310,2907,9.0,月亮露出了尾巴_,12,167272758,1175814.0,hour,2020-02-15 12:58:01
3311,2583,9.0,南瓜楠少,13,8718516,42677.0,hour,2020-02-15 12:58:01
3312,1881,9.0,语心声_SoMo,14,43212146,1168322.0,hour,2020-02-15 12:58:01
3313,1823,9.0,雪月之下_唬头Bng,15,20444164,1037513.0,hour,2020-02-15 12:58:01
3314,1784,1.0,点点呦_行人江山,16,90169182,279231.0,hour,2020-02-15 12:58:02
3315,1732,9.0,顺子_九星,17,135681086,878428.0,hour,2020-02-15 12:58:02
3316,1531,9.0,星雨_SoMo,18,12003597,46797.0,hour,2020-02-15 12:58:02
3317,1371,9.0,依然_九星,19,109060041,503298.0,hour,2020-02-15 12:58:02
3318,1361,1.0,想吹空调的威尔,20,210720590,1732797.0,hour,2020-02-15 12:58:02
3319,1357,9.0,阿策_揽月,21,7666666,1726628.0,hour,2020-02-15 12:58:02
3320,1281,9.0,情长_唬头Bng,22,10167173,873134.0,hour,2020-02-15 12:58:02
3321,1255,9.0,摇滚小子周维尔,23,209131419,1715469.0,hour,2020-02-15 12:58:02
3322,1166,9.0,北海_巅峰娱乐,24,136393934,884466.0,hour,2020-02-15 12:58:02
3323,1139,9.0,陳希_,25,123335833,744772.0,hour,2020-02-15 12:58:03
3324,1083,1.0,归期_SoMo,26,187371662,1471357.0,hour,2020-02-15 12:58:03
3325,942,9.0,樱诺_SoMa,27,188146873,1481020.0,hour,2020-02-15 12:58:03
3326,936,5.0,焱儿__,28,168764816,1141293.0,hour,2020-02-15 12:58:03
3327,911,9.0,小精灵_Elf,29,163177306,1438944.0,hour,2020-02-15 12:58:03
3328,888,1.0,凉一同学_Mensa,30,7777748,152.0,hour,2020-02-15 12:58:03
3329,885,9.0,TK_沧海,31,100577355,684141.0,hour,2020-02-15 12:58:03
3330,863,9.0,AE拓海_,32,199805789,1631385.0,hour,2020-02-15 12:58:03
3331,803,9.0,________金针菇_Ria,33,172669965,1690941.0,hour,2020-02-15 12:58:04
3332,795,9.0,李月月_,34,55734298,21626.0,hour,2020-02-15 12:58:04
3333,787,9.0,兔子溪_2020,35,101339949,1428498.0,hour,2020-02-15 12:58:04
3334,774,1.0,杜克_三月三,36,119709217,685300.0,hour,2020-02-15 12:58:04
3335,737,9.0,Star_俊艺,37,109406515,447207.0,hour,2020-02-15 12:58:04
3336,720,9.0,可爱_三月三,38,173199821,1401523.0,hour,2020-02-15 12:58:04
3337,703,9.0,婳音_瑾Show,39,62301493,1417005.0,hour,2020-02-15 12:58:04
3338,632,9.0,___乐小桃____,40,142988538,943889.0,hour,2020-02-15 12:58:04
3339,618,9.0,麦乐蒂白_shk,41,156215290,1011766.0,hour,2020-02-15 12:58:04
3340,605,9.0,睡不够的啊小,42,63980857,862965.0,hour,2020-02-15 12:58:05
3341,558,9.0,TK_曹斯文,43,92175772,818455.0,hour,2020-02-15 12:58:05
3342,550,9.0,Sayde_心跳,44,160501835,1360227.0,hour,2020-02-15 12:58:05
3343,548,1.0,糖绾_SoMa,45,207412991,1702747.0,hour,2020-02-15 12:58:05
3344,548,9.0,初见小小_SoMo,46,130707271,848237.0,hour,2020-02-15 12:58:05
3345,506,9.0,T唐果,47,90895703,1394079.0,hour,2020-02-15 12:58:05
3346,499,9.0,金金金_领秀,48,204096948,1673683.0,hour,2020-02-15 12:58:05
3347,498,9.0,图大人_SoMo,49,72576429,994657.0,hour,2020-02-15 12:58:05
3348,490,5.0,西门_九星,50,61768918,224768.0,hour,2020-02-15 12:58:05
3349,21375,9.0,雪月之下_唬头Bng,1,20444164,1037513.0,hour,2020-02-15 13:58:00
3350,10441,9.0,听听呦_行人江山,2,160196238,1121861.0,hour,2020-02-15 13:58:00
3351,8547,9.0,蓝阿_,3,211012094,1733927.0,hour,2020-02-15 13:58:00
3352,6398,9.0,倾梦_九星,4,57158679,890305.0,hour,2020-02-15 13:58:00
3353,5882,9.0,微蓝光芒_三月三,5,127845439,944549.0,hour,2020-02-15 13:58:00
3354,3536,9.0,五八_瑾Show,6,211603846,1738872.0,hour,2020-02-15 13:58:00
3355,3511,9.0,尛槑_,7,121833652,866685.0,hour,2020-02-15 13:58:00
3356,2902,5.0,貂蝉宝宝_九星,8,88391613,22071.0,hour,2020-02-15 13:58:00
3357,2883,9.0,陳希_,9,123335833,744772.0,hour,2020-02-15 13:58:01
3358,2418,9.0,鹿苑_木茜,10,190254344,1501506.0,hour,2020-02-15 13:58:01
3359,2398,9.0,王院长__,11,163848388,1086963.0,hour,2020-02-15 13:58:01
3360,2362,1.0,南城苏北,12,201130779,1684706.0,hour,2020-02-15 13:58:01
3361,2321,9.0,NJ语瞳,13,29668435,173.0,hour,2020-02-15 13:58:01
3362,1802,9.0,予晨_九星,14,99723962,277470.0,hour,2020-02-15 13:58:01
3363,1617,9.0,安木兮suannai,15,183401787,1427214.0,hour,2020-02-15 13:58:01
3364,1502,9.0,何忧__,16,129354952,911011.0,hour,2020-02-15 13:58:01
3365,1486,9.0,芸飞飞_九星,17,1184976,9975.0,hour,2020-02-15 13:58:01
3366,1432,9.0,夏沐阳_九星,18,116110820,827021.0,hour,2020-02-15 13:58:01
3367,1316,1.0,___阿甲,19,89821753,518450.0,hour,2020-02-15 13:58:02
3368,1301,9.0,阿曦啊___,20,117031569,1424725.0,hour,2020-02-15 13:58:02
3369,1228,9.0,TRAP狠毒男孩儿,21,144682328,1158031.0,hour,2020-02-15 13:58:02
3370,1174,1.0,归期_SoMo,22,187371662,1471357.0,hour,2020-02-15 13:58:02
3371,1168,9.0,零魂割手_DK,23,164480276,1194813.0,hour,2020-02-15 13:58:02
3372,1065,9.0,芷琪suyu000,24,203200227,1657055.0,hour,2020-02-15 13:58:02
3373,982,1.0,尾戒_九星,25,118276464,1219526.0,hour,2020-02-15 13:58:02
3374,951,9.0,西瓜正传,26,162094497,1065935.0,hour,2020-02-15 13:58:02
3375,859,1.0,安哲_,27,61555170,863809.0,hour,2020-02-15 13:58:02
3376,849,9.0,俊小枫_Pisces,28,128481087,809108.0,hour,2020-02-15 13:58:02
3377,844,9.0,声度_温酒,29,183224046,1425401.0,hour,2020-02-15 13:58:03
3378,773,9.0,麦乐蒂白_shk,30,156215290,1011766.0,hour,2020-02-15 13:58:03
3379,734,9.0,言Papa丶,31,171411501,1172252.0,hour,2020-02-15 13:58:03
3380,711,9.0,一個Uncle,32,189846835,1733330.0,hour,2020-02-15 13:58:03
3381,684,9.0,筱白_唬头Bng,33,18418810,1064669.0,hour,2020-02-15 13:58:03
3382,640,1.0,Rose_简辞,34,109129154,1399568.0,hour,2020-02-15 13:58:03
3383,634,9.0,蒲蒲_三月三,35,146614708,966089.0,hour,2020-02-15 13:58:03
3384,626,1.0,咦_天空之城,36,8232646,1491319.0,hour,2020-02-15 13:58:03
3385,613,9.0,洪荒少女梦,37,180774061,1382476.0,hour,2020-02-15 13:58:03
3386,598,9.0,是你的菜菜_Mo,38,85976830,1012196.0,hour,2020-02-15 13:58:04
3387,586,9.0,弥音_林夕梦,39,128257001,836983.0,hour,2020-02-15 13:58:04
3388,567,5.0,阿西_,40,125710750,781578.0,hour,2020-02-15 13:58:04
3389,562,9.0,Magic_初五,41,96440413,50552.0,hour,2020-02-15 13:58:04
3390,550,9.0,礼九丶,42,124974943,767017.0,hour,2020-02-15 13:58:04
3391,535,1.0,婳音_瑾Show,43,62301493,1417005.0,hour,2020-02-15 13:58:04
3392,531,9.0,一只可爱七吖,44,169821714,1193394.0,hour,2020-02-15 13:58:04
3393,522,9.0,大狐狸_素音,45,178335753,1352197.0,hour,2020-02-15 13:58:04
3394,521,5.0,垚叨叨_心派,46,187787966,1476549.0,hour,2020-02-15 13:58:04
3395,520,9.0,心瑶happy,47,183182962,1428012.0,hour,2020-02-15 13:58:04
3396,518,9.0,兔子溪_2020,48,101339949,1428498.0,hour,2020-02-15 13:58:05
3397,517,9.0,薄荷糖xi,49,136828724,1504389.0,hour,2020-02-15 13:58:05
3398,516,9.0,张棋_领秀,50,197752409,1604471.0,hour,2020-02-15 13:58:05
3399,20864,9.0,蓝阿_,1,211012094,1733927.0,hour,2020-02-15 14:58:00
3400,8175,1.0,Zmy赵羞涩_唬头Bng,2,26514665,69978.0,hour,2020-02-15 14:58:00
3401,7211,9.0,CV遥远_唬头Bng老王,3,133411681,861705.0,hour,2020-02-15 14:58:00
3402,6864,9.0,Star_大熊,4,111086065,471434.0,hour,2020-02-15 14:58:00
3403,6715,1.0,Magic_初五,5,96440413,50552.0,hour,2020-02-15 14:58:00
3404,6011,9.0,皈依_Pearl,6,81948416,168807.0,hour,2020-02-15 14:58:00
3405,3948,9.0,九攻子_唬头Bng,7,114650661,789478.0,hour,2020-02-15 14:58:00
3406,3667,9.0,周眠_,8,38682334,1073218.0,hour,2020-02-15 14:58:00
3407,3605,9.0,___文公子,9,124342653,758304.0,hour,2020-02-15 14:58:00
3408,3585,9.0,八音六合丶刺儿,10,1511013,1855.0,hour,2020-02-15 14:58:01
3409,3152,9.0,欣逸_MK,11,136598013,1541983.0,hour,2020-02-15 14:58:01
3410,2553,9.0,芸飞飞_九星,12,1184976,9975.0,hour,2020-02-15 14:58:01
3411,2291,5.0,我是懒虫我怕谁,13,185223862,1454682.0,hour,2020-02-15 14:58:01
3412,2124,9.0,予__安,14,28887741,1550414.0,hour,2020-02-15 14:58:01
3413,2051,9.0,法拉利_领秀,15,191670293,1603511.0,hour,2020-02-15 14:58:01
3414,1650,9.0,林哥哥_巅峰娱乐,16,72354618,972863.0,hour,2020-02-15 14:58:01
3415,1638,9.0,顾轻舟_Koln,17,102262716,1502680.0,hour,2020-02-15 14:58:01
3416,1506,9.0,Gzy_糖果喵,18,144209505,944046.0,hour,2020-02-15 14:58:01
3417,1316,9.0,嘟嘟吖,19,86796320,9214.0,hour,2020-02-15 14:58:02
3418,1238,9.0,开心主播YOYO,20,39656361,12801.0,hour,2020-02-15 14:58:02
3419,1230,9.0,特W兔___,21,29068587,18128.0,hour,2020-02-15 14:58:02
3420,1186,9.0,NJ语瞳,22,29668435,173.0,hour,2020-02-15 14:58:02
3421,1146,9.0,沫芸汐_轻语,23,52361118,913665.0,hour,2020-02-15 14:58:02
3422,1127,9.0,林倾尔_天晴娱乐,24,88009918,11280.0,hour,2020-02-15 14:58:02
3423,1111,9.0,苏妃,25,157269668,1023237.0,hour,2020-02-15 14:58:02
3424,1096,9.0,花祭_,26,65394029,262813.0,hour,2020-02-15 14:58:02
3425,1072,9.0,西瓜正传,27,162094497,1065935.0,hour,2020-02-15 14:58:02
3426,1023,9.0,YS__苏梦涵,28,201296681,1657752.0,hour,2020-02-15 14:58:03
3427,1019,9.0,听听呦_行人江山,29,160196238,1121861.0,hour,2020-02-15 14:58:03
3428,948,9.0,余温_素音,30,189396815,1494786.0,hour,2020-02-15 14:58:03
3429,940,5.0,巍子_DK,31,32478352,1394151.0,hour,2020-02-15 14:58:03
3430,923,1.0,麦乐蒂白_shk,32,156215290,1011766.0,hour,2020-02-15 14:58:03
3431,922,9.0,哟点点_星火,33,115547142,739440.0,hour,2020-02-15 14:58:03
3432,904,9.0,蛋蛋卷_三月三,34,114120093,518618.0,hour,2020-02-15 14:58:03
3433,892,9.0,言Papa丶,35,171411501,1172252.0,hour,2020-02-15 14:58:03
3434,876,9.0,Singer七_九星,36,119548315,683048.0,hour,2020-02-15 14:58:03
3435,866,1.0,風沙_三月三,37,113331651,628403.0,hour,2020-02-15 14:58:04
3436,865,9.0,金艺勋,38,144442901,965477.0,hour,2020-02-15 14:58:04
3437,828,9.0,白晓夏,39,160745450,1398744.0,hour,2020-02-15 14:58:04
3438,818,9.0,莫痞子,40,100773091,274460.0,hour,2020-02-15 14:58:04
3439,796,9.0,菀如_瑾Show,41,121841056,727225.0,hour,2020-02-15 14:58:04
3440,756,9.0,毁音人_浮歌,42,216470552,1801691.0,hour,2020-02-15 14:58:04
3441,752,9.0,朕是窜天猴儿,43,63442553,1550975.0,hour,2020-02-15 14:58:04
3442,736,9.0,一個莫筱萱,44,158262928,1388423.0,hour,2020-02-15 14:58:04
3443,731,9.0,王亦_九星,45,113259274,1110160.0,hour,2020-02-15 14:58:05
3444,682,9.0,剧舞吧狐宴,46,30447931,14550.0,hour,2020-02-15 14:58:05
3445,648,9.0,alone修修,47,123331079,1612980.0,hour,2020-02-15 14:58:05
3446,625,9.0,依然_三月三管理,48,91107867,475706.0,hour,2020-02-15 14:58:05
3447,619,9.0,晋无味,49,213757265,1762979.0,hour,2020-02-15 14:58:05
3448,619,9.0,语汐儿_星火,50,146284267,964521.0,hour,2020-02-15 14:58:05
3449,12642,9.0,薇安_千凰,1,99260061,904656.0,hour,2020-02-15 15:58:00
3450,12308,9.0,阿西_,2,125710750,781578.0,hour,2020-02-15 15:58:00
3451,6946,9.0,西瓜瓜o,3,98766108,245106.0,hour,2020-02-15 15:58:00
3452,5876,9.0,_____酒酒,4,187530208,1499958.0,hour,2020-02-15 15:58:00
3453,3244,9.0,林哥哥_巅峰娱乐,5,72354618,972863.0,hour,2020-02-15 15:58:00
3454,2672,9.0,忆灬悠悠_Ria,6,191007518,1514868.0,hour,2020-02-15 15:58:00
3455,2518,9.0,八打_九星,7,187291108,1509968.0,hour,2020-02-15 15:58:00
3456,2423,9.0,法拉利_领秀,8,191670293,1603511.0,hour,2020-02-15 15:58:00
3457,2387,9.0,开心主播YOYO,9,39656361,12801.0,hour,2020-02-15 15:58:01
3458,2358,9.0,予安_轻语,10,66299484,1488854.0,hour,2020-02-15 15:58:01
3459,2240,9.0,剧舞吧狐宴,11,30447931,14550.0,hour,2020-02-15 15:58:01
3460,2039,9.0,玄空山人,12,78609203,163077.0,hour,2020-02-15 15:58:01
3461,1966,1.0,Star_大熊,13,111086065,471434.0,hour,2020-02-15 15:58:01
3462,1936,9.0,苏妃,14,157269668,1023237.0,hour,2020-02-15 15:58:01
3463,1796,9.0,予__安,15,28887741,1550414.0,hour,2020-02-15 15:58:01
3464,1695,9.0,乐多_ssR,16,210319312,1729068.0,hour,2020-02-15 15:58:01
3465,1555,9.0,井昕_SoMo,17,170994533,1402526.0,hour,2020-02-15 15:58:01
3466,1524,9.0,微蓝光芒_三月三,18,127845439,944549.0,hour,2020-02-15 15:58:01
3467,1468,9.0,叫我月鑫吧_领秀,19,23827160,1572397.0,hour,2020-02-15 15:58:02
3468,1424,9.0,Sg_戚堇糖,20,125387587,780527.0,hour,2020-02-15 15:58:02
3469,1343,9.0,冷潼学姐,21,121506620,751833.0,hour,2020-02-15 15:58:02
3470,1339,9.0,蛋蛋卷_三月三,22,114120093,518618.0,hour,2020-02-15 15:58:02
3471,1313,9.0,大狐狸_素音,23,178335753,1352197.0,hour,2020-02-15 15:58:02
3472,1264,9.0,笙色丶,24,91495103,19269.0,hour,2020-02-15 15:58:02
3473,1135,9.0,NJ语瞳,25,29668435,173.0,hour,2020-02-15 15:58:02
3474,1121,9.0,剧舞吧苍月,26,22877659,640265.0,hour,2020-02-15 15:58:02
3475,1116,9.0,Star_黄泥,27,83655254,380112.0,hour,2020-02-15 15:58:02
3476,1115,9.0,小关_ssR,28,143189056,934639.0,hour,2020-02-15 15:58:03
3477,1099,9.0,小兔乖乖哒_WIN,29,89360628,13735.0,hour,2020-02-15 15:58:03
3478,1065,1.0,八音六合丶刺儿,30,1511013,1855.0,hour,2020-02-15 15:58:03
3479,1051,1.0,听听呦_行人江山,31,160196238,1121861.0,hour,2020-02-15 15:58:03
3480,969,9.0,Mc顾优i,32,143908167,941405.0,hour,2020-02-15 15:58:03
3481,966,9.0,清林_轻语,33,144540012,954724.0,hour,2020-02-15 15:58:03
3482,955,9.0,兔八哥_Koln,34,182102574,1450301.0,hour,2020-02-15 15:58:03
3483,948,9.0,Singer七_九星,35,119548315,683048.0,hour,2020-02-15 15:58:03
3484,897,9.0,周眠_,36,38682334,1073218.0,hour,2020-02-15 15:58:03
3485,884,9.0,小颜落_九星,37,88109258,26134.0,hour,2020-02-15 15:58:03
3486,859,9.0,梦颖_Koln,38,175910415,1226021.0,hour,2020-02-15 15:58:04
3487,789,9.0,浅言成语,39,9413616,1122220.0,hour,2020-02-15 15:58:04
3488,766,9.0,莫痞子,40,100773091,274460.0,hour,2020-02-15 15:58:04
3489,738,9.0,西门_九星,41,61768918,224768.0,hour,2020-02-15 15:58:04
3490,718,9.0,花祭_,42,65394029,262813.0,hour,2020-02-15 15:58:04
3491,715,9.0,松SONG_素音,43,175183355,1216368.0,hour,2020-02-15 15:58:04
3492,714,9.0,金艺勋,44,144442901,965477.0,hour,2020-02-15 15:58:04
3493,666,9.0,陈臻臻,45,91021548,306721.0,hour,2020-02-15 15:58:04
3494,606,9.0,Rosy_浪与矜持,46,119389737,1693262.0,hour,2020-02-15 15:58:04
3495,604,9.0,鹿苑_秋水,47,87451696,1734792.0,hour,2020-02-15 15:58:05
3496,600,9.0,五八_瑾Show,48,211603846,1738872.0,hour,2020-02-15 15:58:05
3497,591,1.0,鹿苑_书海寻真知,49,104148926,386228.0,hour,2020-02-15 15:58:05
3498,579,5.0,林倾尔_天晴娱乐,50,88009918,11280.0,hour,2020-02-15 15:58:05
3499,36699,9.0,阿西_,1,125710750,781578.0,hour,2020-02-15 16:58:00
3500,31304,9.0,忆_轻语,2,103274149,842772.0,hour,2020-02-15 16:58:00
3501,17353,9.0,Cc丶_,3,118955471,964135.0,hour,2020-02-15 16:58:00
3502,7841,9.0,Star_黄泥,4,83655254,380112.0,hour,2020-02-15 16:58:00
3503,6946,9.0,薇安_千凰,5,99260061,904656.0,hour,2020-02-15 16:58:00
3504,6825,9.0,鹿苑_晓提莫,6,90620892,734310.0,hour,2020-02-15 16:58:00
3505,6007,9.0,男盆友_Knight,7,206589253,1699174.0,hour,2020-02-15 16:58:00
3506,5564,9.0,一颗小美豆_SoMo,8,148236103,980774.0,hour,2020-02-15 16:58:00
3507,4661,1.0,金艺勋,9,144442901,965477.0,hour,2020-02-15 16:58:01
3508,3888,9.0,冷潼学姐,10,121506620,751833.0,hour,2020-02-15 16:58:01
3509,3740,9.0,鹿夏_三月三,11,126168688,782081.0,hour,2020-02-15 16:58:01
3510,3673,9.0,林一可_九星,12,120931952,1401969.0,hour,2020-02-15 16:58:01
3511,3449,9.0,潇昔,13,110663531,489519.0,hour,2020-02-15 16:58:01
3512,3297,9.0,芸飞飞_九星,14,1184976,9975.0,hour,2020-02-15 16:58:01
3513,3186,9.0,赵铭宇,15,109036253,654921.0,hour,2020-02-15 16:58:01
3514,2824,9.0,星光_烟灰蜜,16,94069217,193899.0,hour,2020-02-15 16:58:01
3515,2719,9.0,一個嫣然,17,104630982,1566766.0,hour,2020-02-15 16:58:01
3516,2660,9.0,JL爍_JLsound,18,141746453,925747.0,hour,2020-02-15 16:58:02
3517,2154,9.0,鹿苑_樱桃,19,38535521,657901.0,hour,2020-02-15 16:58:02
3518,1994,9.0,剧舞吧梨涡_九星,20,17773395,60060.0,hour,2020-02-15 16:58:02
3519,1911,9.0,油饼_Aile,21,94726262,25948.0,hour,2020-02-15 16:58:02
3520,1849,9.0,金金金_领秀,22,204096948,1673683.0,hour,2020-02-15 16:58:02
3521,1814,9.0,清小远_九星,23,124523480,918511.0,hour,2020-02-15 16:58:02
3522,1781,9.0,念小满_九星,24,185860874,1489327.0,hour,2020-02-15 16:58:02
3523,1534,9.0,_小懒啊,25,194818684,1613307.0,hour,2020-02-15 16:58:02
3524,1415,1.0,西门_九星,26,61768918,224768.0,hour,2020-02-15 16:58:02
3525,1293,9.0,_花花花花,27,176213356,1226991.0,hour,2020-02-15 16:58:02
3526,1255,9.0,慕安安,28,176058428,1225983.0,hour,2020-02-15 16:58:03
3527,1236,9.0,壹鱼Soul_唬头Bng,29,144287396,944567.0,hour,2020-02-15 16:58:03
3528,1159,9.0,呆璐,30,111132615,471864.0,hour,2020-02-15 16:58:03
3529,1110,9.0,梦潇雅_FX,31,198244238,1609868.0,hour,2020-02-15 16:58:03
3530,1093,9.0,林哥哥_巅峰娱乐,32,72354618,972863.0,hour,2020-02-15 16:58:03
3531,1084,9.0,蓉幸,33,202899712,1654182.0,hour,2020-02-15 16:58:03
3532,1018,9.0,梦里全都有_,34,47937159,1168196.0,hour,2020-02-15 16:58:03
3533,998,9.0,亦辰_SoMo,35,169088131,1350786.0,hour,2020-02-15 16:58:03
3534,984,9.0,香菇小白_九星,36,163245676,1080781.0,hour,2020-02-15 16:58:03
3535,982,9.0,小颜落_九星,37,88109258,26134.0,hour,2020-02-15 16:58:04
3536,936,9.0,彩虹丽人_WIN,38,152470826,1621156.0,hour,2020-02-15 16:58:04
3537,885,9.0,肉沫儿丶,39,109216770,483383.0,hour,2020-02-15 16:58:04
3538,844,9.0,Alg圣贤_ayw,40,203133218,1656485.0,hour,2020-02-15 16:58:04
3539,836,9.0,玄空山人,41,78609203,163077.0,hour,2020-02-15 16:58:04
3540,778,9.0,何小欢_唬头Bng,42,200007932,1705190.0,hour,2020-02-15 16:58:04
3541,734,5.0,三千_唬头Bng,43,172422028,1551001.0,hour,2020-02-15 16:58:04
3542,720,9.0,五八_瑾Show,44,211603846,1738872.0,hour,2020-02-15 16:58:04
3543,714,9.0,静学姐_三月三,45,114154086,720240.0,hour,2020-02-15 16:58:04
3544,697,9.0,Muse牧斯_轻语,46,154648228,1016513.0,hour,2020-02-15 16:58:04
3545,696,9.0,R_______,47,144564572,1066191.0,hour,2020-02-15 16:58:05
3546,682,1.0,大狐狸_素音,48,178335753,1352197.0,hour,2020-02-15 16:58:05
3547,675,9.0,汐瑶_ssR,49,179771953,1711946.0,hour,2020-02-15 16:58:05
3548,644,9.0,八打_九星,50,187291108,1509968.0,hour,2020-02-15 16:58:05
3549,15279,9.0,顾轻舟_Koln,1,102262716,1502680.0,hour,2020-02-15 17:58:00
3550,11373,9.0,Cc丶_,2,118955471,964135.0,hour,2020-02-15 17:58:00
3551,8285,9.0,清澈_唬头Bng,3,39745073,488311.0,hour,2020-02-15 17:58:00
3552,6639,9.0,何之舟_轻语,4,87923116,1669009.0,hour,2020-02-15 17:58:00
